col_num code v[vesc] alpha[deg] mtot[MSUN] gamma[1] wft[%] wfp[%] Nbig[1] mfr[mtot] r1[AU] phi_r1[rad] th_r1[rad] v1[AU/yr/2pi] phi_v1[rad] th_v1[rad] m1[mtot] wf1[1] r2[AU] phi_r2[rad] th_r2[rad] v2[AU/yr/2pi] phi_v2[rad] th_v2[rad] m2[mtot] w1[wtot]
80 012111 1.0 20.0 6.454309092e-07 0.5 20.0 20.0 1 0.00306914337094 2.03555292769e-06 1.43649026028 1.39221312703 0.000327970614001 1.38012906827 1.34705275318 0.996930856629 0.984624757862 0.000564454979037 -1.1700903494 1.47651410812 0.0724341589521 -1.25119033666 1.48891731735 2.23468851951e-05 0.000111961035111 
81 012200 1.0 20.0 6.454309092e-07 1.0 10.0 10.0 1 0.00396192178994 5.6281606798e-07 -2.21545403884 1.24458938801 0.000136170853237 -2.06130438884 0.794200403719 0.99603807821 0.961591027139 0.000531007048632 -1.24218741324 2.41882371388 0.0620989184621 -1.28816783664 2.39866664819 1.92622776596e-05 0.000186721445317 
82 012201 1.0 20.0 6.454309092e-07 1.0 10.0 20.0 1 0.00298044453876 1.00535314084e-06 -0.501539538565 2.45479113083 0.000248062154653 -0.4642847566 2.73522286299 0.997019555461 0.98000496262 0.000482132615981 2.1041713988 2.54725492745 0.053063900384 2.03560770086 2.5422050714 2.1003832446e-05 0.000140912830764 
83 012210 1.0 20.0 6.454309092e-07 1.0 20.0 10.0 1 0.00298044453876 1.00535314084e-06 -0.501539538565 2.45479113083 0.000248062154653 -0.4642847566 2.73522286299 0.997019555461 0.98000496262 0.000482132615981 2.1041713988 2.54725492745 0.053063900384 2.03560770086 2.5422050714 2.1003832446e-05 0.000140912830764 
84 012211 1.0 20.0 6.454309092e-07 1.0 20.0 20.0 1 0.00171588520611 4.58479140574e-07 -1.97092481392 1.6073817779 8.51293616219e-05 -1.72485508095 1.562930201 0.998284114794 0.991438576927 0.000539315400594 -1.54715464364 2.92568817359 0.0664606681811 -1.60173913152 2.91204544371 2.17959287219e-05 0.000108738678697 
85 013000 1.0 20.0 6.006979232e-06 0.1 10.0 10.0 1 0.00262955002786 5.50069399123e-06 1.78052613077 1.55106685913 0.000775497923514 1.52177319622 1.58459505007 0.997370449972 0.974402819992 0.00122546254512 -1.09287850608 1.59746148952 0.136445308467 -1.19407953313 1.59157294376 4.09112042387e-05 0.0 
86 013001 1.0 20.0 6.006979232e-06 0.1 10.0 20.0 1 0.00298083533645 6.811723399e-06 1.58862572468 1.70185299412 0.000983555053731 1.37399130551 1.89302557191 0.997019164664 0.972451983809 0.0012423960499 -1.04829000603 1.73216055739 0.140462360268 -1.14537430574 1.72012264966 2.12506795535e-05 0.000196395672904 
87 013010 1.0 20.0 6.006979232e-06 0.1 20.0 10.0 1 0.00236867690444 4.7184353539e-06 1.65551548776 1.5925604886 0.000584354002459 1.24421301984 1.31540990377 0.997631323096 0.987689416577 0.00142718061265 -0.967067566289 1.79386865745 0.174982457273 -1.03669591751 1.78709508542 2.37178521765e-05 0.000123284232673 
88 013011 1.0 20.0 6.006979232e-06 0.1 20.0 20.0 1 0.00235369197116 5.48810766989e-06 1.77774231096 1.60770923959 0.000749508512338 1.37796978876 1.4130229071 0.997646308029 0.988426443859 0.00108155757744 -1.19180551479 1.44145293939 0.114137614273 -1.32343021453 1.46746846682 2.60552861503e-05 0.000128122247346 
89 013100 1.0 20.0 6.006979232e-06 0.5 10.0 10.0 1 0.00389398295711 8.43434356897e-06 1.22772012009 1.70624972011 0.00147199205464 1.21645765656 1.96697173064 0.996106017043 0.960848474216 0.00131958215021 -1.2289146122 2.55638412477 0.159195370832 -1.29894517975 2.53628259352 2.055450653e-05 0.000206688258055 
90 013101 1.0 20.0 6.006979232e-06 0.5 10.0 20.0 1 0.00389449904101 5.60440247334e-06 0.898925350349 1.12253958178 0.000819756441809 0.594921675698 0.931066097667 0.996105500959 0.970785085169 0.00123081852936 -1.61494373821 1.29721323053 0.147272048177 -1.69520151952 1.32096960996 2.11712007732e-05 0.000158838129892 
91 013110 1.0 20.0 6.006979232e-06 0.5 20.0 10.0 1 0.00358861997746 3.70315636587e-06 1.2755705869 1.90115610869 0.000445495362455 0.85600916472 1.81488137533 0.996411380023 0.97864238556 0.00103727924431 -1.09368571037 1.19516950871 0.108310385635 -1.16378358617 1.22134568273 2.36104298719e-05 0.000140493365346 
92 013111 1.0 20.0 6.006979232e-06 0.5 20.0 20.0 1 0.00323069706666 6.60417616275e-06 0.737993719943 1.97058313531 0.00137616062405 0.44687311852 2.14433962955 0.996769302933 0.983599557402 0.00112677145042 -1.41471858146 1.50194186005 0.128996285519 -1.50613843317 1.50652587583 2.34043103882e-05 0.00011880583741 
93 013200 1.0 20.0 6.006979232e-06 1.0 10.0 10.0 1 0.00328201026684 6.55487443481e-07 0.417218198574 1.56748429779 0.000364276560465 0.526376468908 1.83206883192 0.996717989733 0.967327848226 0.00129654508561 2.10899661435 2.49416195876 0.155133616735 2.08671150895 2.48554879829 1.92569087027e-05 0.000191684463229 
94 013201 1.0 20.0 6.006979232e-06 1.0 10.0 20.0 1 0.00193244481062 1.91744632562e-06 0.213184491658 2.04349476296 0.000483878529658 0.380117513177 1.76573735157 0.998067555189 0.987009441306 0.00111007182021 2.1603695689 1.42183017597 0.120741654867 2.1201355642 1.42420956363 2.08113337721e-05 0.000139863933897 
95 013210 1.0 20.0 6.006979232e-06 1.0 20.0 10.0 1 0.00193244481062 1.91744632562e-06 0.213184491658 2.04349476296 0.000483878529658 0.380117513177 1.76573735157 0.998067555189 0.987009441306 0.00111007182021 2.1603695689 1.42183017597 0.120741654867 2.1201355642 1.42420956363 2.08113337721e-05 0.000139863933897 
96 013211 1.0 20.0 6.006979232e-06 1.0 20.0 20.0 1 0.00073688343321 1.19255523188e-06 -2.25942685891 1.65023924979 0.000333419789612 -2.75453868304 1.00155540677 0.999263116567 0.996252960539 0.00111893005408 -1.19790550101 1.98421878973 0.125230883018 -1.24608816374 1.96530754496 2.01991002353e-05 0.000102661178803 
97 020000 1.0 40.0 9.4379095486e-10 0.1 10.0 10.0 1 0.000162181512054 8.03871026881e-08 -2.95910110831 1.8639663804 1.54337330323e-05 -2.92680201095 2.06774697453 0.999837818488 0.998379524224 7.09742034816e-05 -1.79831718644 1.02285612462 0.00928187243362 -1.92042108724 1.07297211361 2.02649747152e-05 0.000202626242507 
98 020001 1.0 40.0 9.4379095486e-10 0.1 10.0 20.0 1 0.000369383534011 3.76753553641e-08 2.42764833113 1.60868102853 4.78388742131e-06 1.69610658196 2.28333037662 0.999630616466 0.996593904504 9.93858832488e-05 -1.77285947451 1.43680140809 0.0145770143554 -1.83801803854 1.43963802164 2.05171475927e-05 0.000189273277694 
99 020010 1.0 40.0 9.4379095486e-10 0.1 20.0 10.0 1 0.000210002757288 7.67284510066e-08 3.04628867665 1.84266305422 1.32381821646e-05 -3.03174520143 2.21334094458 0.999789997243 0.99887543962 6.06991998383e-05 -1.62046899872 2.06061488864 0.00742734488977 -1.79199230279 2.01728904483 2.33089541328e-05 0.000124981590436 
100 020011 1.0 40.0 9.4379095486e-10 0.1 20.0 20.0 1 0.000258465956683 7.29854663032e-08 3.08877194537 1.44120749285 2.04786293599e-05 -2.42180535491 1.54521495897 0.999741534043 0.998693695031 5.54714026783e-05 -1.72712114999 1.40490191425 0.00652996688329 -1.93025731685 1.43281255599 2.34957307912e-05 0.000118794541088 
101 020100 1.0 40.0 9.4379095486e-10 0.5 10.0 10.0 1 0.000141645623949 1.13812657866e-07 1.59872662203 1.62886915295 2.27770011147e-05 1.36497168606 1.3282305763 0.999858354376 0.998602900134 0.000114719549659 -1.45456375266 1.10241739385 0.0178852582007 -1.47849676011 1.1042555861 2.02381776492e-05 0.00019962062402 
102 020101 1.0 40.0 9.4379095486e-10 0.5 10.0 20.0 1 0.000191982267433 7.99208685524e-08 1.36493714139 1.74683168427 1.57011478692e-05 1.52628137171 1.26882387937 0.999808017733 0.998528310334 6.74689854806e-05 -2.02416663359 2.26949535524 0.00926976287759 -2.07721408699 2.20748300718 2.13125630856e-05 0.000163445666684 
103 020110 1.0 40.0 9.4379095486e-10 0.5 20.0 10.0 1 0.000202251054234 1.47279069239e-07 1.7387553335 1.87016556689 2.37111861063e-05 1.61981886334 1.65623235979 0.999797748946 0.998792912669 7.9996670376e-05 -1.16074097416 1.71439593162 0.0116279538148 -1.18778345298 1.7116127585 2.2433894509e-05 0.000134128204477 
104 020111 1.0 40.0 9.4379095486e-10 0.5 20.0 20.0 1 0.000117411173931 1.59626903399e-07 1.80227783344 1.68107174978 3.01981619683e-05 2.0307103204 1.2951984876 0.999882588826 0.999413054035 6.48792293004e-05 -1.22102710384 1.56228372565 0.00876152985711 -1.26162124963 1.55558871016 2.34937687074e-05 0.000117491343129 
105 020200 1.0 40.0 9.4379095486e-10 1.0 10.0 10.0 1 0.000181455271276 1.53241597456e-07 2.70049549228 2.81389314086 5.07044547324e-05 2.9274931773 2.79518234261 0.999818544729 0.998172744021 9.09964076824e-05 -1.43762152323 1.88708794794 0.0136202414159 -1.44315095164 1.88242182646 2.01712470858e-05 0.000203069400902 
106 020201 1.0 40.0 9.4379095486e-10 1.0 10.0 20.0 1 6.57618618627e-05 6.10223347641e-08 -1.42834036182 1.23847491034 1.8111791928e-05 -1.68688614659 1.80905261669 0.999934238138 0.999560914174 6.57447082019e-05 -2.89761215781 0.262107479166 0.00885905480719 -2.86830935846 0.279470708238 2.19795657044e-05 0.000146536397176 
107 020210 1.0 40.0 9.4379095486e-10 1.0 20.0 10.0 1 6.57618618627e-05 6.10223347641e-08 -1.42834036182 1.23847491034 1.8111791928e-05 -1.68688614659 1.80905261669 0.999934238138 0.999560914174 6.57447082019e-05 -2.89761215781 0.262107479166 0.00885905480719 -2.86830935846 0.279470708238 2.19795657044e-05 0.000146536397176 
108 020211 1.0 40.0 9.4379095486e-10 1.0 20.0 20.0 1 0.0 7.66629883921e-08 2.1876257937 2.61199013535 2.0267177528e-05 2.34958222906 2.61004075464 1.0 1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 
109 021000 1.0 40.0 7.390278043e-08 0.1 10.0 10.0 1 0.00145236891671 4.48029688558e-07 1.74467648935 1.44898109179 8.83220660593e-05 1.44861461259 1.16116317884 0.998547631083 0.985471095164 0.000283880570903 -1.62444052194 1.84653783684 0.0352832828899 -1.73462082919 1.82730899645 1.97432192654e-05 0.000197519002256 
110 021001 1.0 40.0 7.390278043e-08 0.1 10.0 20.0 1 0.00143652434916 4.42112510746e-07 1.45667883335 1.55650597346 6.85434229187e-05 1.37562454417 1.47868484837 0.998563475651 0.987215860443 0.000528868814098 -1.71539039712 1.50176589406 0.0796491087477 -1.75698074213 1.50317825191 3.91918901298e-05 0.000348820707592 
111 021010 1.0 40.0 7.390278043e-08 0.1 20.0 10.0 1 0.00100563263808 5.29909619297e-07 2.15716135638 1.59988031285 8.49325231548e-05 2.01150793671 1.5534502221 0.998994367362 0.99473892778 0.000280916860962 -1.695599285 1.46873211635 0.0358539577507 -1.82596110104 1.46964392005 6.69291785439e-05 0.000350202409033 
112 021011 1.0 40.0 7.390278043e-08 0.1 20.0 20.0 1 0.000965912335129 6.78633429546e-07 2.03044386309 1.83624815778 0.000114206086168 2.07223396939 2.02636096881 0.999034087665 0.995102664613 0.00022576237132 -2.23303711439 1.50671883513 0.0263075854789 -2.46294542588 1.51644070538 2.30087387537e-05 0.000116605980698 
113 021100 1.0 40.0 7.390278043e-08 0.5 10.0 10.0 1 0.000214002125075 7.48442508779e-07 1.84388434797 1.74678096162 0.000136931173151 1.69167029508 2.24032005752 0.999785997875 0.997857666042 0.00024449592709 -1.93771924487 1.96872880862 0.029656631134 -2.02938406591 1.92497991911 1.97088416167e-05 0.000197523105265 
114 021101 1.0 40.0 7.390278043e-08 0.5 10.0 20.0 1 6.19313460404e-05 3.44189321316e-07 1.16253445898 1.58576515644 5.57432100281e-05 1.85047801186 0.908932135175 0.999938068654 0.999530171702 0.000255114487113 -2.06224130957 1.87865302228 0.0328152753389 -2.14627489872 1.81961229973 2.07372620492e-05 0.000157820706384 
115 021110 1.0 40.0 7.390278043e-08 0.5 20.0 10.0 1 0.000173177882321 9.41011356524e-07 1.70630401942 2.03277900117 0.000215053737636 1.47509845856 2.30197881456 0.999826822118 0.998966518603 0.000338128610268 -1.47366630433 1.02157426481 0.0489960310122 -1.51768697312 1.03868816556 2.17076839163e-05 0.000129711329628 
116 021111 1.0 40.0 7.390278043e-08 0.5 20.0 20.0 1 2.24224996874e-05 7.02073449865e-07 1.71088947244 1.40659797112 0.000160558508035 1.56266047418 1.71298471914 0.9999775775 0.999885360104 0.0002968680692 -1.64778530012 1.25480522771 0.0416881152471 -1.70889955714 1.26842628183 2.26267414808e-05 0.000114649778753 
117 021200 1.0 40.0 7.390278043e-08 1.0 10.0 10.0 1 0.0 2.22702977518e-07 2.24883784302 2.18920276182 6.93936625093e-05 2.46404306886 1.89783154054 1.0 1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 
118 021201 1.0 40.0 7.390278043e-08 1.0 10.0 20.0 1 2.11817358773e-05 3.4907943507e-07 -1.93401321995 0.745692936311 0.000141799893838 -2.21322202151 1.20239868557 0.999978818264 0.999858352515 0.000235057142376 1.89035977262 2.4887442921 0.027767973287 1.88361537779 2.46916241528 2.11559214909e-05 0.000141589883681 
119 021210 1.0 40.0 7.390278043e-08 1.0 20.0 10.0 1 2.11817358773e-05 3.4907943507e-07 -1.93401321995 0.745692936311 0.000141799893838 -2.21322202151 1.20239868557 0.999978818264 0.999858352515 0.000235057142376 1.89035977262 2.4887442921 0.027767973287 1.88361537779 2.46916241528 2.11559214909e-05 0.000141589883681 
120 021211 1.0 40.0 7.390278043e-08 1.0 20.0 20.0 1 0.0 4.28746631967e-07 1.67059052949 3.03734980681 0.000118602986915 0.636109038686 2.89802987237 1.0 1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 
121 022000 1.0 40.0 6.454309092e-07 0.1 10.0 10.0 1 0.00550017483172 2.88256523745e-06 1.24240779057 1.56333996374 0.00052978044242 1.14262439491 1.55347677066 0.994499825168 0.965713409781 0.00023787003113 -0.871237911524 1.55488826273 0.0760286462661 -1.43555414363 1.5549272283 0.00170734340073 0.00119223339473 
122 022001 1.0 40.0 6.454309092e-07 0.1 10.0 20.0 1 0.00562930803427 3.08690891588e-06 1.00601074305 1.5736599715 0.00053430083374 0.953909825404 1.6281008899 0.994370691966 0.962937540342 0.000251236724206 -0.706822465165 1.56513590415 0.0826503109129 -1.240115063 1.5627957169 0.000754693603578 0.0011177101225 
123 022010 1.0 40.0 6.454309092e-07 0.1 20.0 10.0 1 0.00331454029732 2.50163687249e-06 1.09780832351 1.64263916824 0.000359707494691 0.925273229063 1.54578168557 0.996685459703 0.983383206432 0.000286254150851 -0.128743563962 1.59221128714 0.0674956157265 -0.678592235145 1.58913638607 5.90153783146e-05 0.0 
124 022011 1.0 40.0 6.454309092e-07 0.1 20.0 20.0 1 0.00343230621219 3.30801268049e-06 1.06063994015 1.54463017345 0.000515331864567 0.942059246 1.50373484074 0.996567693788 0.98277154126 0.00052587799854 -2.28946622081 1.71822592487 0.0648841469431 -2.44806015254 1.69462497456 4.16897759185e-05 0.000209244952013 
125 022100 1.0 40.0 6.454309092e-07 0.5 10.0 10.0 1 0.00398995100334 2.50848740862e-06 0.718913501109 1.95027345203 0.000525958551869 0.208014977293 1.66835168537 0.996010048997 0.988464044433 0.000211941917751 -2.98595431121 1.58540338851 0.0916692601107 2.72363218404 1.5845409092 0.00171431904004 0.0022682457349 
126 022101 1.0 40.0 6.454309092e-07 0.5 10.0 20.0 1 0.000975848337748 2.10530830494e-06 0.294203197718 1.93719828549 0.000466638441385 0.14269202166 1.78084472309 0.999024151662 0.99741798092 0.000183036609012 -2.81934614564 1.58088301233 0.0893923637592 2.74512755198 1.58575013914 0.000746681064259 0.000887602389084 
127 022110 1.0 40.0 6.454309092e-07 0.5 20.0 10.0 1 0.000613832998574 2.01428400405e-06 0.666075192237 2.00586076574 0.000445583841382 0.427974217605 1.91411755002 0.999386167001 0.996309738907 0.000185019600053 2.43778029104 1.59891540065 0.0918373756825 1.83998517715 1.60987877707 4.46886273839e-05 0.000268630719001 
128 022111 1.0 40.0 6.454309092e-07 0.5 20.0 20.0 1 0.000897579665086 1.87944390959e-06 0.368780711755 1.2550408623 0.000472681313025 0.13970401488 1.25859280235 0.999102420335 0.996550543266 0.000162188395566 2.51161659535 1.56067159342 0.091911264836 1.84866610365 1.56771902 0.000293151240217 0.000420040018038 
129 022200 1.0 40.0 6.454309092e-07 1.0 10.0 10.0 1 3.51649863013e-05 2.52575738222e-06 2.93411272081 2.62194069154 0.00075137552668 2.853934757 2.80276307559 0.999964835014 0.999656588333 0.000547086280553 -1.7325392502 2.49319334908 0.0676853314106 -1.7519189032 2.45116104324 1.78423233272e-05 0.000172956929515 
130 022201 1.0 40.0 6.454309092e-07 1.0 10.0 20.0 1 0.0 1.57685734358e-06 -0.61325694402 1.22970763225 0.000389481970144 -0.624810250529 1.49899251998 1.0 1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 
131 022210 1.0 40.0 6.454309092e-07 1.0 20.0 10.0 1 0.0 1.57685734358e-06 -0.61325694402 1.22970763225 0.000389481970144 -0.624810250529 1.49899251998 1.0 1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 
132 022211 1.0 40.0 6.454309092e-07 1.0 20.0 20.0 1 0.0 1.9147134059e-06 2.10155359928 2.88512254522 0.000478728911798 2.26728649861 2.87171584592 1.0 1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 
133 023000 1.0 40.0 6.006979232e-06 0.1 10.0 10.0 1 0.00313407614502 6.85058636558e-06 0.955139927353 1.4309392171 0.00109185277052 0.804554892816 1.26239383358 0.996865923855 0.971649767075 0.0016707066926 -2.02270234325 1.63582774797 0.219292676587 -2.09844896106 1.62802837185 7.70410127944e-05 0.0 
134 023001 1.0 40.0 6.006979232e-06 0.1 10.0 20.0 1 0.00353367825379 7.1669240742e-06 0.982266714032 1.50024865938 0.00106348055027 0.806089148285 1.40650475013 0.996466321746 0.967721658177 0.0012612857606 -2.14192716062 1.75299835455 0.151061895214 -2.26631561758 1.70765469973 4.0971974795e-05 0.0 
135 023010 1.0 40.0 6.006979232e-06 0.1 20.0 10.0 1 0.00430227362862 8.16000978751e-06 0.92631314919 1.58440054483 0.00121254222837 0.910132295505 1.6882748119 0.995697726371 0.980647116583 0.000296739830434 -1.07505938541 1.57904788724 0.206872549508 -1.75081593559 1.58071509698 4.9976647908e-05 0.0 
136 023011 1.0 40.0 6.006979232e-06 0.1 20.0 20.0 1 0.00471326187447 8.69321460013e-06 0.951287768721 1.54046283815 0.00139436088283 0.915241259104 1.49087757793 0.995286738126 0.977047234934 0.000261275935034 -0.997016272197 1.55281088495 0.222742520981 -1.70898785462 1.57151378777 7.61668660965e-05 0.000374537051763 
137 023100 1.0 40.0 6.006979232e-06 0.5 10.0 10.0 1 0.00122610109921 5.22947585388e-06 0.932532156409 1.4711215023 0.000882277360014 0.978175712122 1.46748825942 0.998773898901 0.993261840919 0.000297509104233 2.71304082268 1.57998266477 0.20989569971 1.93899433888 1.60061663406 0.000256794832416 0.000265679255162 
138 023101 1.0 40.0 6.006979232e-06 0.5 10.0 20.0 1 0.000494964240506 3.87470886332e-06 0.973403961533 1.75849170805 0.000810357743547 1.1603901497 1.66163596956 0.999505035759 0.998602175062 0.000250218149086 3.01116439246 1.57266390586 0.222908357537 2.06146441411 1.54797883689 0.000195026278254 0.000105857583086 
139 023110 1.0 40.0 6.006979232e-06 0.5 20.0 10.0 1 0.0011152120453 5.52412525489e-06 1.0818848213 1.88196317344 0.00116190076756 0.910707840393 2.05338769979 0.998884787955 0.995870070847 0.000262731069587 2.75012442541 1.59470680001 0.221583429363 1.94606822657 1.59879821012 9.28825005551e-05 0.000146782347108 
140 023111 1.0 40.0 6.006979232e-06 0.5 20.0 20.0 1 0.00101435679225 6.35414006304e-06 0.699464439948 1.36682826131 0.00134766925113 0.692055293224 1.33520995456 0.998985643208 0.995807085026 0.000222631025713 2.95665345497 1.56479523281 0.237054405278 2.0638103727 1.60222266655 0.000140014323287 0.000372380132926 
141 023200 1.0 40.0 6.006979232e-06 1.0 10.0 10.0 1 0.000389022374224 1.23683914332e-06 0.192745307335 1.80856151818 0.000546922975026 0.215387407235 1.51062666572 0.999610977626 0.99687666551 0.000150786216127 -0.0341405360572 1.57182880574 0.285911207032 -1.13808138568 1.57520293835 9.14912022381e-05 0.000162815024672 
142 023201 1.0 40.0 6.006979232e-06 1.0 10.0 20.0 1 0.000419477838006 4.03820855709e-06 -1.53825910068 1.32062729454 0.00122041432801 -1.63517013118 1.36747759598 0.999580522162 0.997179599572 0.000340135448936 2.56467405531 1.5230694211 0.202761546338 1.92797962037 1.56997172315 2.11248536851e-05 0.00014197096504 
143 023210 1.0 40.0 6.006979232e-06 1.0 20.0 10.0 1 0.000419477838006 4.03820855709e-06 -1.53825910068 1.32062729454 0.00122041432801 -1.63517013118 1.36747759598 0.999580522162 0.997179599572 0.000340135448936 2.56467405531 1.5230694211 0.202761546338 1.92797962037 1.56997172315 2.11248536851e-05 0.00014197096504 
144 023211 1.0 40.0 6.006979232e-06 1.0 20.0 20.0 1 0.000767725839351 1.94746259992e-06 -2.50108277574 1.76291294265 0.000704561698278 -2.67716013425 2.45340146857 0.999232274161 0.996095754873 0.000279385016214 -0.842760238484 1.63191414823 0.211969277403 -1.5494328415 1.66053757877 2.43708857689e-05 0.000123864124261 
145 030000 1.0 60.0 9.4379095486e-10 0.1 10.0 10.0 1 0.0 9.24159737293e-08 -0.107182507553 1.46708734411 1.13281135656e-05 -0.813528826653 1.48416095839 1.0 1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 
146 030001 1.0 60.0 9.4379095486e-10 0.1 10.0 20.0 1 6.12090870479e-05 1.52478098365e-07 0.674745872343 1.58592653868 3.34784327577e-05 0.607528120238 1.62419345689 0.999938790913 0.999432362479 1.54086301126e-05 -2.06548000559 1.5689108221 0.014970493797 -2.91453770084 1.57446856986 6.15344532645e-05 0.000567663102673 
147 030010 1.0 60.0 9.4379095486e-10 0.1 20.0 10.0 1 0.000140001838192 1.1479822418e-07 -0.157328701672 1.55596644363 2.52311934838e-05 -0.694885275608 1.41660571988 0.999859998162 0.999250429098 2.53292185231e-05 -1.40709734813 1.59320008092 0.0124583941677 -2.09075857566 1.59929025015 4.66008729275e-05 0.000249871838135 
148 030011 1.0 60.0 9.4379095486e-10 0.1 20.0 20.0 1 0.000211665536543 1.09261176449e-07 0.570155704436 1.50019427214 2.67177530975e-05 0.620398099826 1.49678876954 0.999788334463 0.998931017455 2.17076903652e-05 -1.75798954783 1.56882164604 0.014384357507 -2.38968248346 1.57893371049 4.69819313151e-05 0.000237540897092 
